transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_channel,transaction_amount,currency,beneficiary_id,source_location,destination_location,device_id,ip_address,transaction_status,failure_reason,settlement_status,fraud_flag,risk_score
TXN0000011178,ACC000012244,CUST0008357,2023-03-19 20:44:37,BILL_PAYMENT,API,1799.99,INR,BEN0008416,Kolkata,New Delhi,DEV0006912,148.220.116.151,SUCCESS,,SETTLED,N,35
TXN0000011179,ACC000012882,CUST0003142,2023-01-01 01:47:15,UPI,INTERNET_BANKING,2073.52,INR,BEN0013471,Kochi,New Delhi,DEV0009141,193.227.70.65,SUCCESS,,SETTLED,N,10
TXN0000011180,ACC000000206,CUST0006654,2024-06-13 21:25:08,UPI,BRANCH,3678.32,INR,BEN0002019,Kolkata,Hyderabad,DEV0009334,87.57.64.83,FAILED,DUPLICATE_TRANSACTION,SETTLED,N,15
TXN0000011181,ACC000012536,CUST0002585,2024-05-24 22:16:51,CARD_PURCHASE,POS,2960.5,INR,BEN0003058,Mumbai,Indore,DEV0011498,53.37.93.40,PENDING,DATABASE_ERROR,SETTLED,N,10
TXN0000011182,ACC000008646,CUST0004992,2025-08-12 22:18:13,NEFT,MOBILE,32987.63,INR,BEN0014258,Lucknow,Bengaluru,DEV0011669,112.191.233.168,SUCCESS,,SETTLED,N,20
TXN0000011183,ACC000010576,CUST0006729,2025-03-03 21:27:18,IMPS,MOBILE,5321.41,INR,BEN0009465,Jaipur,Kochi,DEV0004403,89.27.137.143,PENDING,SETTLEMENT_FAILURE,SETTLED,N,20
TXN0000011184,ACC000000071,CUST0001677,2023-12-02 08:47:45,UPI,INTERNET_BANKING,14944.26,INR,BEN0010731,Kochi,Kochi,DEV0007905,221.107.151.133,FAILED,AUTH_FAILURE,SETTLED,N,15
TXN0000011185,ACC000013937,CUST0003445,2025-08-18 18:14:24,INTERNAL_TRANSFER,POS,7683.41,US,BEN0014514,Bhubaneswar,Kochi,DEV0002695,52.42.208.243,PENDING,INVALID_BENEFICIARY,SETTLED,N,30
TXN0000011186,ACC000000050,CUST0008093,2024-01-18 17:08:08,IMPS,API,19293.15,INR,BEN0008145,Ahmedabad,Indore,DEV0000977,52.101.99.253,SUCCESS,,SETTLED,N,5
TXN0000011187,ACC000012827,CUST0002419,2024-02-12 22:40:53,NEFT,API,7825.82,INR,BEN0001174,Hyderabad,Bengaluru,DEV0009407,218.243.168.61,REVERSED,RATE_LIMIT,SETTLED,N,15
TXN0000011188,ACC000000321,CUST0004574,2024-02-10 22:21:38,NEFT,MOBILE,11885.98,INR,BEN0009551,Chennai,Ahmedabad,DEV0000907,87.102.152.110,FAILED,INVALID_BENEFICIARY,SETTLED,N,35
TXN0000011189,ACC000006551,CUST0004595,2026-03-24 20:14:49,IMPS,MOBILE,2568.58,INR,BEN0008392,Bhubaneswar,Mumbai,DEV0005566,47.91.16.9,SUCCESS,,SETTLED,N,20
TXN0000011190,ACC000000037,CUST0000506,2025-08-09 23:36:21,CARD_PURCHASE,BRANCH,11155.06,INR,BEN0011672,Bengaluru,Ahmedabad,DEV0004543,23.187.211.165,REVERSED,ACCOUNT_NOT_FOUND,SETTLED,N,10
TXN0000011191,ACC000004600,CUST0003441,2023-09-22 17:41:35,NEFT,BRANCH,49346.25,INR,BEN0007934,Hyderabad,Jaipur,DEV0004969,158.38.60.21,SUCCESS,,SETTLED,N,20
TXN0000011192,ACC000009366,CUST0007711,2024-11-14 16:47:43,UPI,INTERNET_BANKING,26458.71,INR,BEN0005969,Bhubaneswar,New Delhi,DEV0009040,77.167.130.163,PENDING,RATE_LIMIT,SETTLED,N,20
TXN0000011193,ACC000003072,CUST0000347,2024-06-27 06:59:27,CARD_PURCHASE,MOBILE,3899.13,INR,BEN0004471,Bhubaneswar,Lucknow,DEV0011717,98.116.103.227,PENDING,UPSTREAM_TIMEOUT,SETTLED,N,20
TXN0000011194,ACC000010501,CUST0008543,2025-01-02 04:43:06,UPI,MOBILE,9423.45,INR,BEN0011173,Indore,New Delhi,DEV0005717,134.235.56.194,SUCCESS,,SETTLED,N,10
TXN0000011195,ACC000004843,CUST0006346,2024-05-26 17:08:03,UPI,MOBILE,46532.45,INR,BEN0004164,New Delhi,Lucknow,DEV0002563,167.244.46.45,SUCCESS,,SETTLED,N,40
TXN0000011196,ACC000011720,CUST0008555,2024-08-13 18:04:29,BILL_PAYMENT,INTERNET_BANKING,12933.0,INR,BEN0010876,Jaipur,Jaipur,DEV0001529,172.41.1.83,SUCCESS,,SETTLED,N,10
TXN0000011197,ACC000006673,CUST0007525,2024-05-27 00:00:18,CARD_PURCHASE,MOBILE,2322.33,INR,BEN0007697,Hyderabad,Bhubaneswar,DEV0002771,110.134.73.37,SUCCESS,,SETTLED,N,10
TXN0000011198,ACC000000067,CUST0003931,2023-04-02 21:49:21,CARD_PURCHASE,MOBILE,18294.19,INR,BEN0003310,New Delhi,Indore,DEV0009402,72.231.120.127,SUCCESS,,SETTLED,N,10
TXN0000011199,ACC000004523,CUST0004385,2024-10-09 13:50:08,BILL_PAYMENT,MOBILE,12186.52,INR,BEN0010909,Kolkata,New Delhi,DEV0000716,197.203.40.27,SUCCESS,,PENDING,N,10
TXN0000011200,ACC000012688,CUST0002888,2024-03-26 00:24:28,UPI,MOBILE,7753.99,INR,BEN0012830,Lucknow,Jaipur,DEV0008805,214.138.51.6,SUCCESS,,SETTLED,N,10
TXN0000011201,ACC000010276,CUSTX9725,2023-05-29 08:51:42,BILL_PAYMENT,MOBILE,3834.44,INR,BEN0006839,Mumbai,Kolkata,DEV0005973,192.22.105.13,SUCCESS,,SETTLED,Y,70
TXN0000011202,ACC000011264,CUST0004424,2023-05-19 12:01:14,UPI,API,2509.91,INR,BEN0008779,Indore,Hyderabad,DEV0009385,103.99.143.196,SUCCESS,,SETTLED,N,15
TXN0000011203,ACC000013124,CUST0007892,2025-11-14 05:30:37,ATM_WITHDRAWAL,INTERNET_BANKING,3036.89,INR,BEN0003852,Chennai,Kolkata,DEV0011359,48.158.122.77,SUCCESS,,SETTLED,N,30
TXN0000011204,ACC000004135,CUST0006884,2024-04-20 11:34:19,UPI,MOBILE,1923.44,INR,BEN0013838,Kochi,New Delhi,DEV0011397,50.246.134.60,FAILED,SETTLEMENT_FAILURE,SETTLED,N,15
TXN0000011205,ACC000013194,CUST0002003,2024-12-13 19:30:16,ATM_WITHDRAWAL,API,1167.57,INR,BEN0014912,Kolkata,Indore,DEV0002420,106.68.71.60,SUCCESS,,SETTLED,N,55
TXN0000011206,ACC000001193,CUST0008285,2026-07-06 11:20:27,UPI,MOBILE,3724.53,INR,BEN0005747,Hyderabad,Lucknow,DEV0006925,179.62.241.192,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000011207,ACC000001647,CUST0000672,2024-07-25 04:53:22,UPI,POS,32582.11,INR,BEN0006986,Bhubaneswar,Kolkata,DEV0006573,129.123.154.112,SUCCESS,,SETTLED,N,10
TXN0000011208,ACC000006675,CUST0004102,2023-12-27 23:45:06,NEFT,INTERNET_BANKING,15770.07,INR,BEN0006083,Bhubaneswar,Kochi,DEV0001094,130.242.214.218,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000011209,ACC000002317,CUST0002965,2023-11-05 03:19:02,NEFT,INTERNET_BANKING,9179.38,INR,BEN0007865,Hyderabad,Hyderabad,DEV0004790,56.9.188.72,SUCCESS,,SETTLED,N,10
TXN0000011210,ACC000006448,CUST0003854,2024-05-27 12:39:54,CARD_PURCHASE,MOBILE,1145.02,INR,BEN0010545,Ahmedabad,Mumbai,DEV0011941,51.223.203.162,SUCCESS,,PENDING,N,10
TXN0000011211,ACC000008819,CUST0001682,2026-01-25 05:50:02,UPI,MOBILE,10748.9,INR,BEN0005987,Kolkata,Mumbai,DEV0001796,161.193.94.31,SUCCESS,,SETTLED,N,20
TXN0000011212,ACC000000223,CUST0008118,2025-05-06 13:19:56,CARD_PURCHASE,POS,2997.26,INR,BEN0006091,Indore,Indore,DEV0007285,144.126.69.63,SUCCESS,,SETTLED,N,10
TXN0000011213,ACC000006326,CUST0008648,2023-12-26 09:25:33,UPI,MOBILE,1805.05,INR,BEN0004406,Bengaluru,Kochi,DEV0005339,123.54.130.1,SUCCESS,,SETTLED,Y,0
TXN0000011214,ACC000006475,CUST0005968,2025-05-16 16:49:36,CARD_PURCHASE,ATM,36527.93,INR,BEN0011136,Mumbai,Chennai,DEV0009027,85.249.148.105,FAILED,INVALID_CUSTOMER,SETTLED,N,15
TXN0000011215,ACC000000513,CUST0008792,2026-06-12 18:48:18,CARD_PURCHASE,API,7988.16,INR,BEN0012249,Bhubaneswar,Indore,DEV0009790,120.109.234.71,SUCCESS,,SETTLED,N,15
TXN0000011216,ACC000004300,CUST0004939,2024-09-01 20:18:59,NEFT,MOBILE,4169.95,INR,BEN0005445,Jaipur,Chennai,DEV0010896,127.55.0.240,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000011217,ACC000012028,CUST0008704,2024-02-04 00:05:50,IMPS,POS,10075.41,INR,BEN0000842,Bhubaneswar,Bhubaneswar,DEV0002117,87.246.4.110,SUCCESS,,SETTLED,N,10
TXN0000011218,ACC000001770,CUST0005220,2025-01-05 01:17:16,UPI,API,8545.15,INR,BEN0008414,Mumbai,Lucknow,DEV0005221,103.249.127.94,SUCCESS,,PENDING,N,25
TXN0000011219,ACC000004049,CUST0002489,2024-01-12 20:18:07,IMPS,BRANCH,1275.26,INR,BEN0005326,Kochi,Bhubaneswar,DEV0002108,104.40.100.54,SUCCESS,,SETTLED,N,10
TXN0000011220,ACC000009633,CUST0003414,2025-06-07 13:22:55,IMPS,MOBILE,7243.49,INR,BEN0000975,Indore,Hyderabad,DEV0004216,107.245.68.189,SUCCESS,,SETTLED,N,20
TXN0000011221,ACC000013345,CUST0000525,2024-09-05 03:12:04,INTERNAL_TRANSFER,POS,2639.91,INR,BEN0012698,New Delhi,Mumbai,DEV0002455,130.107.77.136,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000011222,ACC000002616,CUST0006043,2023-12-15 23:51:34,UPI,MOBILE,20464.9,INR,BEN0004071,Hyderabad,Kolkata,DEV0004525,143.235.231.35,SUCCESS,,SETTLED,N,10
TXN0000011223,ACC000010704,CUST0006582,2026-07-04 07:11:11,CARD_PURCHASE,INTERNET_BANKING,1368.82,INR,BEN0011432,Hyderabad,Bengaluru,DEV0009703,93.222.150.70,SUCCESS,,SETTLED,N,20
TXN0000011224,ACC000004546,CUST0001931,2024-04-01 10:40:11,UPI,POS,2329.28,INR,BEN0003582,New Delhi,Bengaluru,DEV0001362,32.90.175.219,SUCCESS,,SETTLED,N,0
TXN0000011225,ACC000014717,CUST0009116,2024-05-05 14:05:12,IMPS,POS,19915.26,INR,BEN0010393,Lucknow,Lucknow,DEV0005517,86.240.65.46,SUCCESS,,SETTLED,N,30
TXN0000011226,ACC000001715,CUST0008593,2024-05-13 11:15:14,UPI,INTERNET_BANKING,28361.1,INR,BEN0012806,Kochi,Kolkata,DEV0009979,174.199.160.135,SUCCESS,,SETTLED,Y,10
TXN0000011227,ACC000004448,CUST0005072,2023-06-19 21:25:40,ATM_WITHDRAWAL,MOBILE,68527.49,INR,BEN0014072,Indore,Hyderabad,DEV0001921,182.22.150.214,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000011228,ACC000010219,CUST0004525,2025-08-27 20:24:02,CARD_PURCHASE,API,45966.06,INR,BEN0007877,Jaipur,Chennai,DEV0003062,31.233.28.142,SUCCESS,,NOT_APPLICABLE,N,25
TXN0000011229,ACC000004668,CUST0000335,2023-07-29 12:11:09,CARD_PURCHASE,INTERNET_BANKING,1675.48,INR,BEN0010733,Mumbai,Bengaluru,DEV0002105,58.206.201.209,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000011230,ACC000004228,CUST0007860,2024-02-03 09:00:13,INTERNAL_TRANSFER,MOBILE,1612.78,INR,BEN0009217,Bengaluru,Indore,DEV0000500,164.126.97.185,SUCCESS,,SETTLED,N,10
TXN0000011231,ACC000005173,CUST0000942,2023-07-18 22:00:14,BILL_PAYMENT,INTERNET_BANKING,610.71,INR,BEN0014512,Jaipur,Ahmedabad,DEV0000065,207.182.186.102,SUCCESS,,SETTLED,N,10
TXN0000011232,ACC000014734,CUST0006623,2023-03-23 21:30:03,NEFT,MOBILE,8827.21,INR,BEN0012630,Bhubaneswar,Bengaluru,DEV0008766,95.61.16.85,SUCCESS,,SETTLED,N,10
TXN0000011233,ACC000005002,CUST0002254,2023-04-06 04:39:31,ATM_WITHDRAWAL,ATM,13764.07,INR,BEN0001004,Mumbai,New Delhi,DEV0002226,160.59.225.242,FAILED,KYC_BLOCK,SETTLED,N,15
TXN0000011234,ACC000011652,CUST0003562,2023-11-01 12:37:02,NEFT,MOBILE,10013.28,INR,BEN0008961,Kolkata,Ahmedabad,DEV0005209,129.50.104.138,SUCCESS,,FAILED,N,10
TXN0000011235,ACC000001225,CUST0009746,2026-03-16 01:54:52,CARD_PURCHASE,POS,18610.31,INR,BEN0002977,Hyderabad,Ahmedabad,DEV0004351,115.24.152.173,SUCCESS,,SETTLED,N,20
TXN0000011236,ACC000003884,CUST0000516,2023-10-18 05:21:44,NEFT,INTERNET_BANKING,3415.18,INR,BEN0014943,Chennai,Ahmedabad,DEV0010082,133.204.253.9,SUCCESS,,SETTLED,N,10
TXN0000011237,ACC000006197,CUST0000358,2024-08-07 20:50:52,CARD_PURCHASE,MOBILE,9372.16,INR,BEN0008786,Ahmedabad,New Delhi,DEV0008494,163.49.212.118,SUCCESS,,SETTLED,N,10
TXN0000011238,ACC000001994,CUST0002914,2025-09-06 17:40:34,UPI,INTERNET_BANKING,23367.15,INR,BEN0009891,Hyderabad,Bengaluru,DEV0003819,162.114.21.250,SUCCESS,,SETTLED,N,0
TXN0000011239,ACC000013947,CUST0006716,2025-01-01 00:51:00,INTERNAL_TRANSFER,INTERNET_BANKING,3246.89,INR,BEN0002119,Hyderabad,Chennai,DEV0010326,129.254.79.99,SUCCESS,,SETTLED,N,40
TXN0000011240,ACC000003197,CUST0005987,2023-09-12 19:23:30,INTERNAL_TRANSFER,ATM,784.79,INR,BEN0013851,Bhubaneswar,Bengaluru,DEV0005120,,SUCCESS,,NOT_APPLICABLE,N,20
TXN0000011241,ACC000009463,CUST0007936,2024-08-21 12:21:09,INTERNAL_TRANSFER,MOBILE,849.97,INR,BEN0010464,Bengaluru,Indore,DEV0005021,17.198.187.91,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000011242,ACC000006180,CUST0003025,2023-12-02 20:19:37,RTGS,INTERNET_BANKING,17840.99,INR,BEN0011607,Ahmedabad,Hyderabad,DEV0011111,173.15.91.173,SUCCESS,,SETTLED,N,30
TXN0000011243,ACC000004714,CUST0003744,2024-06-24 18:08:30,IMPS,INTERNET_BANKING,6618.66,INR,BEN0005356,Mumbai,Bengaluru,DEV0002507,100.217.165.73,SUCCESS,,SETTLED,N,10
TXN0000011244,ACC000013620,CUST0008648,2024-03-17 16:56:09,UPI,INTERNET_BANKING,6182.51,INR,BEN0007128,Chennai,New Delhi,DEV0009089,136.30.161.239,SUCCESS,,SETTLED,N,10
TXN0000011245,ACC000009774,CUST0009895,2025-07-26 09:06:12,UPI,MOBILE,5757.17,INR,BEN0001829,Indore,Jaipur,DEV0001787,108.219.103.55,SUCCESS,,SETTLED,N,10
TXN0000011246,ACC000007152,CUST0003581,2023-01-30 08:49:53,UPI,INTERNET_BANKING,2409.99,INR,BEN0010319,Kochi,Indore,DEV0007632,62.164.86.227,SUCCESS,,SETTLED,N,10
TXN0000011247,ACC000011070,CUST0003896,2024-04-19 15:08:21,INTERNAL_TRANSFER,ATM,27877.74,INR,BEN0002790,Hyderabad,Kolkata,DEV0005428,77.155.108.214,SUCCESS,,SETTLED,N,10
TXN0000011248,ACC000014935,CUST0002569,2025-01-31 06:26:01,UPI,MOBILE,2036.65,INR,BEN0014818,Lucknow,New Delhi,DEV0008479,81.88.98.71,SUCCESS,,SETTLED,N,10
TXN0000011249,ACC000007695,CUST0007689,2024-02-22 11:19:11,UPI,MOBILE,6537.44,INR,BEN0001169,Indore,Bhubaneswar,DEV0011891,178.1.125.223,SUCCESS,,SETTLED,N,20
TXN0000011250,ACC000001392,CUST0004627,2023-04-21 17:15:42,BILL_PAYMENT,INTERNET_BANKING,1099.4,INR,BEN0012114,Kolkata,Bhubaneswar,DEV0005788,127.84.48.80,SUCCESS,,SETTLED,N,40
TXN0000011251,ACC000001847,CUST0007806,2023-06-05 11:59:36,UPI,MOBILE,2850.07,INR,BEN0013585,Chennai,Jaipur,DEV0003220,21.195.107.180,FAILED,AUTH_FAILURE,NOT_APPLICABLE,N,35
TXN0000011252,ACC000008219,CUST0004269,2023-11-10 20:53:47,CARD_PURCHASE,MOBILE,3655.27,INR,BEN0005419,Mumbai,Hyderabad,DEV0004755,159.194.12.55,SUCCESS,,FAILED,N,10
TXN0000011253,ACC000011531,CUST0001512,2026-05-01 16:31:24,UPI,MOBILE,14606.07,INR,BEN0008687,Kolkata,Chennai,DEV0002669,193.161.32.43,SUCCESS,,SETTLED,N,10
TXN0000008579,ACC000003078,CUST0007042,2026-03-19 01:31:01,NEFT,MOBILE,427.18,INR,BEN0006816,Jaipur,Lucknow,DEV0001310,93.150.85.186,SUCCESS,,PENDING,N,10
TXN0000011255,ACC000010664,CUST0007508,2023-05-18 13:26:38,INTERNAL_TRANSFER,MOBILE,566.82,INR,BEN0008841,Indore,Bhubaneswar,DEV0004249,112.97.191.5,SUCCESS,,SETTLED,N,10
TXN0000011256,ACC000004623,CUST0004756,2025-07-13 16:34:06,CARD_PURCHASE,MOBILE,6924.99,INR,BEN0006893,Ahmedabad,Chennai,DEV0004111,220.22.190.160,SUCCESS,,SETTLED,N,10
TXN0000011257,ACC000011631,CUST0009436,2025-11-28 14:43:47,CARD_PURCHASE,ATM,5188.53,INR,BEN0004914,Bengaluru,Hyderabad,DEV0001323,169.66.113.14,SUCCESS,,SETTLED,N,10
TXN0000011258,ACC000013479,CUST0001969,2025-08-02 04:13:45,UPI,MOBILE,28694.92,INR,BEN0009158,Lucknow,Bhubaneswar,DEV0005701,76.86.7.76,FAILED,SETTLEMENT_FAILURE,SETTLED,N,15
TXN0000011259,ACC000011513,CUST0007881,2026-05-31 04:02:31,CARD_PURCHASE,BRANCH,813.57,INR,BEN0010580,New Delhi,Bengaluru,DEV0002823,121.189.198.226,SUCCESS,,SETTLED,N,20
TXN0000011260,ACC000003368,CUST0009247,2025-09-27 14:54:32,ATM_WITHDRAWAL,MOBILE,1358.85,INR,BEN0012090,Jaipur,New Delhi,DEV0005610,119.215.178.222,SUCCESS,,SETTLED,N,10
TXN0000011261,ACC000005100,CUST0006463,2024-01-28 21:36:19,UPI,INTERNET_BANKING,3089.57,INR,BEN0003051,Hyderabad,Bhubaneswar,DEV0009049,152.213.211.212,FAILED,RATE_LIMIT,SETTLED,N,15
TXN0000011262,ACC000009071,CUST0007288,2024-06-19 05:23:43,CARD_PURCHASE,ATM,3127.54,INR,BEN0005683,Kolkata,Indore,DEV0006782,61.98.25.44,SUCCESS,,SETTLED,N,20
TXN0000011263,ACC000009727,CUST0002533,2023-07-22 11:25:10,CARD_PURCHASE,POS,3877.45,INR,BEN0005357,Kochi,Bhubaneswar,DEV0000037,51.69.168.57,FAILED,KYC_BLOCK,SETTLED,N,5
TXN0000011264,ACC000008945,CUST0004402,2024-04-28 18:05:00,ATM_WITHDRAWAL,API,445.05,INR,BEN0013218,Hyderabad,Bengaluru,DEV0006160,203.185.195.188,SUCCESS,,SETTLED,N,5
TXN0000011265,ACC000001193,CUST0008285,2023-10-03 04:07:11,UPI,INTERNET_BANKING,31256.07,INR,BEN0009272,Chennai,New Delhi,DEV0009203,196.6.6.171,SUCCESS,,SETTLED,N,10
TXN0000011266,ACC000012090,CUST0007765,2024-02-08 20:03:00,CARD_PURCHASE,API,5811.98,INR,BEN0009540,Kolkata,Bhubaneswar,DEV0011989,90.175.170.129,SUCCESS,,SETTLED,N,25
TXN0000011267,ACC000009163,CUST0008251,2025-11-19 11:00:18,UPI,MOBILE,457.13,INR,BEN0004245,Ahmedabad,Bhubaneswar,DEV0004320,116.98.17.82,SUCCESS,,FAILED,N,0
TXN0000011268,ACC000014247,CUST0003329,2025-07-04 11:52:52,CARD_PURCHASE,INTERNET_BANKING,52375.52,INR,BEN0007071,Mumbai,Bhubaneswar,DEV0005563,31.244.160.22,SUCCESS,,FAILED,N,50
TXN0000011269,ACC000005267,CUST0007734,2024-07-28 05:28:16,IMPS,POS,1558.89,INR,BEN0002946,Indore,Jaipur,DEV0011354,194.7.206.244,PENDING,ACCOUNT_NOT_FOUND,SETTLED,N,10
TXN0000011270,ACC000007509,CUST0005381,2025-12-05 01:15:10,UPI,POS,28366.68,INR,BEN0008126,Lucknow,Bhubaneswar,DEV0008165,120.55.216.116,SUCCESS,,SETTLED,N,40
TXN0000011271,ACC000000395,CUST0003472,2025-06-15 17:30:06,INTERNAL_TRANSFER,MOBILE,1086.51,INR,BEN0014059,Jaipur,Jaipur,DEV0010012,194.7.176.250,SUCCESS,,SETTLED,N,10
TXN0000011272,ACC000003110,CUST0001253,2025-08-29 13:46:36,UPI,INTERNET_BANKING,7116.13,INR,BEN0006633,Jaipur,Indore,DEV0002843,202.80.81.145,SUCCESS,,SETTLED,N,10
TXN0000011273,ACC000012393,CUST0004393,2025-04-09 01:37:35,UPI,ATM,6661.21,INR,BEN0003918,Bhubaneswar,Hyderabad,DEV0004173,77.151.174.164,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000011274,ACC000003922,CUST0005051,2026-05-03 00:29:29,IMPS,MOBILE,46233.05,INR,BEN0010549,Chennai,Bhubaneswar,DEV0000905,68.94.49.6,SUCCESS,,SETTLED,N,10
TXN0000011275,ACC000002521,CUST0001488,2023-07-05 04:01:34,IMPS,MOBILE,5969.35,INR,BEN0006157,Jaipur,Bhubaneswar,DEV0011151,42.110.162.224,SUCCESS,,SETTLED,N,10
TXN0000011276,ACC000013396,CUST0004808,2023-04-09 20:50:43,CARD_PURCHASE,ATM,3325.99,INR,BEN0013775,Bhubaneswar,Bengaluru,DEV0000824,58.23.39.183,SUCCESS,,SETTLED,N,20
TXN0000011277,ACC000002486,CUST0009894,2026-01-27 02:51:37,IMPS,API,769.75,INR,BEN0001709,Ahmedabad,Bengaluru,DEV0006414,188.24.235.54,SUCCESS,,SETTLED,N,25
TXN0000011278,ACC000000634,CUST0005185,2024-07-29 23:15:28,INTERNAL_TRANSFER,POS,10088.07,INR,BEN0003880,Chennai,Jaipur,DEV0008991,135.201.188.81,SUCCESS,,SETTLED,N,20
TXN0000011279,ACC000004778,CUST0009085,2025-12-02 16:34:37,IMPS,MOBILE,6574.42,INR,BEN0010297,New Delhi,Lucknow,DEV0002805,95.209.211.67,SUCCESS,,SETTLED,N,20
TXN0000011280,ACC000005082,CUST0009480,2024-08-16 14:50:00,BILL_PAYMENT,API,9194.77,INR,BEN0000574,Bhubaneswar,Ahmedabad,DEV0007201,140.11.241.33,SUCCESS,,SETTLED,N,35
TXN0000011281,ACC000011899,CUST0006169,2023-12-12 08:36:09,CARD_PURCHASE,INTERNET_BANKING,4837.03,INR,BEN0012131,Hyderabad,Jaipur,DEV0011487,26.230.191.148,SUCCESS,,SETTLED,N,20
TXN0000011282,ACC000006277,CUST0001903,2023-12-21 16:01:32,UPI,MOBILE,11572.36,INR,BEN0013377,Kolkata,Kolkata,DEV0009332,197.81.216.229,SUCCESS,,SETTLED,N,30
TXN0000011283,ACC000009202,CUST0003417,2023-01-27 15:56:13,BILL_PAYMENT,INTERNET_BANKING,4836.23,INR,BEN0004529,Ahmedabad,Mumbai,DEV0008092,47.65.68.240,SUCCESS,,SETTLED,N,10
TXN0000011284,ACC000003525,CUST0005014,2024-11-18 09:24:41,UPI,MOBILE,1892.16,INR,BEN0012839,Bengaluru,Bhubaneswar,DEV0005557,35.101.182.18,FAILED,DUPLICATE_TRANSACTION,SETTLED,N,15
TXN0000011285,ACC000003869,CUST0007051,2023-02-26 03:03:33,INTERNAL_TRANSFER,MOBILE,1224.49,INR,BEN0000271,Kolkata,Hyderabad,DEV0009940,104.242.15.163,SUCCESS,,SETTLED,N,10
TXN0000011286,ACC000006363,CUST0009655,2023-01-15 04:35:40,IMPS,INTERNET_BANKING,41625.49,INR,BEN0004207,Bengaluru,Jaipur,DEV0002558,25.149.67.250,PENDING,DUPLICATE_TRANSACTION,SETTLED,N,10
TXN0000011287,ACC000014078,CUST0000826,2023-01-24 10:13:14,UPI,MOBILE,738.43,INR,BEN0006295,Bhubaneswar,Ahmedabad,DEV0010307,141.41.84.69,SUCCESS,,SETTLED,N,20
TXN0000011288,ACC000007001,CUST0003643,2025-03-18 02:01:41,CARD_PURCHASE,MOBILE,3939.48,INR,BEN0004279,Jaipur,Mumbai,DEV0001405,89.238.177.76,SUCCESS,,SETTLED,N,10
TXN0000011289,ACC000014324,CUST0002318,2026-05-20 16:30:04,ATM_WITHDRAWAL,ATM,8401.82,INR,BEN0007358,Jaipur,Ahmedabad,DEV0002805,43.116.155.160,SUCCESS,,SETTLED,N,30
TXN0000011290,ACC000009887,CUST0001167,2024-08-18 08:08:12,UPI,INTERNET_BANKING,6883.5,INR,BEN0013960,Kochi,Jaipur,DEV0011267,194.121.239.61,SUCCESS,,SETTLED,N,30
TXN0000011291,ACC000008033,CUST0004980,2023-06-20 00:26:23,RTGS,API,58753.03,INR,BEN0008051,Jaipur,Hyderabad,DEV0007048,105.246.113.2,SUCCESS,,SETTLED,N,25
TXN0000011292,ACC000008210,CUST0004792,2025-06-15 08:02:22,UPI,MOBILE,17329.6,INR,BEN0001697,Mumbai,Kolkata,DEV0010705,180.164.88.162,SUCCESS,,SETTLED,N,30
TXN0000011293,ACC000007541,CUST0006506,2024-07-15 05:02:40,UPI,POS,27392.27,INR,BEN0012779,Lucknow,Bengaluru,DEV0000876,136.251.123.237,SUCCESS,,SETTLED,N,10
TXN0000011294,ACC000009134,CUST0001124,2026-01-19 17:53:27,CARD_PURCHASE,API,2003.36,INR,BEN0008801,Bengaluru,Bengaluru,DEV0005382,71.94.202.240,SUCCESS,,SETTLED,N,15
TXN0000011295,ACC000013129,CUST0005782,2024-05-23 08:35:50,UPI,POS,10801.11,INR,BEN0004728,Hyderabad,Hyderabad,DEV0006498,194.118.228.253,SUCCESS,,SETTLED,N,30
TXN0000011296,ACC000014039,CUST0006903,2025-10-27 14:49:48,NEFT,API,43982.39,INR,BEN0010792,Ahmedabad,Mumbai,DEV0004536,190.183.181.2,SUCCESS,,SETTLED,N,45
TXN0000011297,ACC000003762,CUST0002323,2023-09-05 12:03:26,UPI,INTERNET_BANKING,2787.17,INR,BEN0004501,Hyderabad,Jaipur,DEV0002363,87.178.48.240,SUCCESS,,SETTLED,N,30
TXN0000011298,ACC000006460,CUST0008325,2025-12-27 11:13:50,ATM_WITHDRAWAL,MOBILE,5006.22,INR,BEN0003943,Kolkata,Kochi,DEV0000279,66.255.160.71,SUCCESS,,SETTLED,N,30
TXN0000011299,ACC000002690,CUST0009314,2024-10-04 06:56:01,NEFT,MOBILE,36988.89,INR,BEN0012136,Chennai,Ahmedabad,DEV0005955,145.151.10.243,SUCCESS,,SETTLED,N,20
TXN0000011300,ACC000007331,CUST0005883,2026-01-29 09:39:13,CASH_DEPOSIT,ATM,10023.88,INR,BEN0006012,Jaipur,Bhubaneswar,DEV0003384,211.67.91.107,SUCCESS,,SETTLED,N,20
TXN0000011301,ACC000003876,CUST0004020,2024-10-01 00:11:54,NEFT,MOBILE,6960.27,INR,BEN0006624,Kolkata,Kolkata,DEV0007415,165.165.201.230,SUCCESS,,PENDING,N,40
